id,state_type,loss_config,eta,pn,N_target,n_sups,N_basis,qfi,N_actual,gradient_refined,cost_final,valid,notes,qfi_converged,N_basis_converged
fock_sup_loss_in_eta0p85_pn0p3_Nt5_ns1,fock_sup,loss_in,0.85,0.3,5,1,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p3_Nt5_ns2,fock_sup,loss_in,0.85,0.3,5,2,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p3_Nt5_ns3,fock_sup,loss_in,0.85,0.3,5,3,40,14.09,4.9577,true,-14.09,,,14.09,60
fock_sup_loss_in_eta0p85_pn0p35_Nt5_ns1,fock_sup,loss_in,0.85,0.35,5,1,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p35_Nt5_ns2,fock_sup,loss_in,0.85,0.35,5,2,40,14.0305,4.96747,true,-14.0305,,,14.0305,60
fock_sup_loss_in_eta0p85_pn0p35_Nt5_ns3,fock_sup,loss_in,0.85,0.35,5,3,40,14.0305,4.96747,true,-14.0305,,,14.0305,60
fock_sup_loss_in_eta0p85_pn0p4_Nt5_ns1,fock_sup,loss_in,0.85,0.4,5,1,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p4_Nt5_ns2,fock_sup,loss_in,0.85,0.4,5,2,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p4_Nt5_ns3,fock_sup,loss_in,0.85,0.4,5,3,40,13.9782,4.97541,true,-13.9782,,,13.9782,60
fock_sup_loss_in_eta0p85_pn0p45_Nt5_ns1,fock_sup,loss_in,0.85,0.45,5,1,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p45_Nt5_ns2,fock_sup,loss_in,0.85,0.45,5,2,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p45_Nt5_ns3,fock_sup,loss_in,0.85,0.45,5,3,40,13.9338,4.98163,true,-13.9338,,,13.9338,60
fock_sup_loss_in_eta0p85_pn0p5_Nt5_ns1,fock_sup,loss_in,0.85,0.5,5,1,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p5_Nt5_ns2,fock_sup,loss_in,0.85,0.5,5,2,40,13.7653,5,true,-13.7653,,,13.7653,60
fock_sup_loss_in_eta0p85_pn0p5_Nt5_ns3,fock_sup,loss_in,0.85,0.5,5,3,40,13.8969,4.98639,true,-13.8969,,,13.8969,60
fock_sup_loss_in_eta0p8_pn0_Nt5_ns1,fock_sup,loss_in,0.8,0,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0_Nt5_ns2,fock_sup,loss_in,0.8,0,5,2,40,14.1176,4.99999,true,-14.1176,,,14.1176,60
fock_sup_loss_in_eta0p8_pn0_Nt5_ns3,fock_sup,loss_in,0.8,0,5,3,40,14.7952,5,true,-14.7952,,,14.7953,60
fock_sup_loss_in_eta0p8_pn0p05_Nt5_ns1,fock_sup,loss_in,0.8,0.05,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p05_Nt5_ns2,fock_sup,loss_in,0.8,0.05,5,2,40,13.3337,5,true,-13.3337,,,13.3337,60
fock_sup_loss_in_eta0p8_pn0p05_Nt5_ns3,fock_sup,loss_in,0.8,0.05,5,3,40,13.748,5,true,-13.748,,,13.748,60
fock_sup_loss_in_eta0p8_pn0p1_Nt5_ns1,fock_sup,loss_in,0.8,0.1,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p1_Nt5_ns2,fock_sup,loss_in,0.8,0.1,5,2,40,12.1366,5,true,-12.1366,,,12.1366,60
fock_sup_loss_in_eta0p8_pn0p1_Nt5_ns3,fock_sup,loss_in,0.8,0.1,5,3,40,12.3731,4.9999,true,-12.3731,,,12.3731,60
fock_sup_loss_in_eta0p8_pn0p15_Nt5_ns1,fock_sup,loss_in,0.8,0.15,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p15_Nt5_ns2,fock_sup,loss_in,0.8,0.15,5,2,40,11.6293,4.81037,true,-11.6293,,,11.6293,60
fock_sup_loss_in_eta0p8_pn0p15_Nt5_ns3,fock_sup,loss_in,0.8,0.15,5,3,40,11.6293,4.81037,true,-11.6293,,,11.6293,60
fock_sup_loss_in_eta0p8_pn0p2_Nt5_ns1,fock_sup,loss_in,0.8,0.2,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p2_Nt5_ns2,fock_sup,loss_in,0.8,0.2,5,2,40,11.5191,4.83214,true,-11.5191,,,11.5191,60
fock_sup_loss_in_eta0p8_pn0p2_Nt5_ns3,fock_sup,loss_in,0.8,0.2,5,3,40,11.5328,5,true,-11.5328,,,11.5328,60
fock_sup_loss_in_eta0p8_pn0p25_Nt5_ns1,fock_sup,loss_in,0.8,0.25,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p25_Nt5_ns2,fock_sup,loss_in,0.8,0.25,5,2,40,11.3963,4.85625,true,-11.3963,,,11.3963,60
fock_sup_loss_in_eta0p8_pn0p25_Nt5_ns3,fock_sup,loss_in,0.8,0.25,5,3,40,11.3963,4.85625,true,-11.3963,,,11.3963,60
fock_sup_loss_in_eta0p8_pn0p3_Nt5_ns1,fock_sup,loss_in,0.8,0.3,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p3_Nt5_ns2,fock_sup,loss_in,0.8,0.3,5,2,40,11.2704,4.88071,true,-11.2704,,,11.2704,60
fock_sup_loss_in_eta0p8_pn0p3_Nt5_ns3,fock_sup,loss_in,0.8,0.3,5,3,40,11.2704,4.88071,true,-11.2704,,,11.2704,60
fock_sup_loss_in_eta0p8_pn0p35_Nt5_ns1,fock_sup,loss_in,0.8,0.35,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p35_Nt5_ns2,fock_sup,loss_in,0.8,0.35,5,2,40,11.1491,4.90383,true,-11.1491,,,11.1491,60
fock_sup_loss_in_eta0p8_pn0p35_Nt5_ns3,fock_sup,loss_in,0.8,0.35,5,3,40,11.1491,4.90383,true,-11.1491,,,11.1491,60
fock_sup_loss_in_eta0p8_pn0p4_Nt5_ns1,fock_sup,loss_in,0.8,0.4,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p4_Nt5_ns2,fock_sup,loss_in,0.8,0.4,5,2,40,11.0379,4.92438,true,-11.0379,,,11.0379,60
fock_sup_loss_in_eta0p8_pn0p4_Nt5_ns3,fock_sup,loss_in,0.8,0.4,5,3,40,11.0379,4.92438,true,-11.0379,,,11.0379,60
fock_sup_loss_in_eta0p8_pn0p45_Nt5_ns1,fock_sup,loss_in,0.8,0.45,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p45_Nt5_ns2,fock_sup,loss_in,0.8,0.45,5,2,40,10.9399,4.94175,true,-10.9399,,,10.9399,60
fock_sup_loss_in_eta0p8_pn0p45_Nt5_ns3,fock_sup,loss_in,0.8,0.45,5,3,40,10.9399,4.94175,true,-10.9399,,,10.9399,60
fock_sup_loss_in_eta0p8_pn0p5_Nt5_ns1,fock_sup,loss_in,0.8,0.5,5,1,40,10.5453,5,true,-10.5453,,,10.5453,60
fock_sup_loss_in_eta0p8_pn0p5_Nt5_ns2,fock_sup,loss_in,0.8,0.5,5,2,40,10.8563,4.95587,true,-10.8563,,,10.8563,60
fock_sup_loss_in_eta0p8_pn0p5_Nt5_ns3,fock_sup,loss_in,0.8,0.5,5,3,40,10.8563,4.95587,true,-10.8563,,,10.8563,60
fock_sup_loss_in_eta0p95_pn0_Nt5_ns1,fock_sup,loss_in,0.95,0,5,1,40,27.8101,5,true,-27.8101,,,27.8101,60
fock_sup_loss_in_eta0p95_pn0_Nt5_ns2,fock_sup,loss_in,0.95,0,5,2,40,31.4707,5,true,-31.4707,,,31.4707,60
fock_sup_loss_in_eta0p95_pn0_Nt5_ns3,fock_sup,loss_in,0.95,0,5,3,40,36.1954,5.00002,true,-36.1953,,,36.1954,60
fock_sup_loss_in_eta0p95_pn0p05_Nt5_ns1,fock_sup,loss_in,0.95,0.05,5,1,40,27.8101,5,true,-27.8101,,,27.8101,60
fock_sup_loss_in_eta0p95_pn0p05_Nt5_ns2,fock_sup,loss_in,0.95,0.05,5,2,40,31.3914,5,true,-31.3914,,,31.3914,60
